,test_BCL2L11+TGFBR2,test_BCL2L11+ctrl,test_ctrl
ENSG00000153094,-2.739215567008168,-2.8813879230269395,1.0
ENSG00000184922,0.9918938270891314,0.9963858928386691,1.0
